"Guid","Amount","CloseDate","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","test_field__c"
2b29b5f5-ee0b-408e-a8b1-fadf39475164,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uibfa,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b2fe03b-f1d8-4fc8-99ca-475322ae0256,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jdzbx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b3704f4-5e47-4ada-81a3-4db852e19051,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rjcux,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b513353-7302-4863-b43f-0acd58b1dccf,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gkzdq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b56c6d7-7056-4de7-9445-3c99354b92f7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wheis,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b5a368d-74b6-45f4-a67b-d3b7d6985c0c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mwzza,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b67a33e-b5cf-4911-9f3a-c42669713c8d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ksldu,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b816796-3224-453a-a0db-2053e154fe87,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wybov,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b901d0a-f984-44fc-b2dc-21a8a0468d0c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vlydi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b997be8-89d4-4b50-9ec1-539f5c72c558,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zipyf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2b9b2ef7-b504-43a4-8e69-360b58191a19,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity npwuh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ba49144-028a-4e52-92b3-65a8d8b6e168,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity iwwzj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ba87420-9373-4af7-93bd-71275fe56ac9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ovama,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2bac35f8-b714-42f6-8255-b3dd1639603a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fzlqv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2badd2ad-a983-4c7d-905c-ab17ca5b3d1b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qigkr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2bb91e6e-0dac-4055-9650-286e94e3ba87,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zqtek,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2bcf4dde-8baf-4a1d-bbb9-99af9221d7c2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lpxlo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2bf22ba6-ad89-4069-967a-b9a1a9039303,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yhfqb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c061746-c124-4aea-8e21-f7b7784eeda5,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity drmbm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c068639-c8e7-4b87-9026-f3c02406957b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mvkjx,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c1a241d-cb51-4e2b-ae06-6cfcd6318d97,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jmrzh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c27d9af-5ad6-48f4-ada5-223521cdfbf8,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pmxtj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c28f1e9-f575-45e3-8cac-796b07b2ce6b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tawpy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c47e9e1-6e9c-478f-8ebd-671850f14920,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mmden,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c4e1c74-d3a2-43f4-80ff-18e45f640dab,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fpnka,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c63f02b-e3dd-4d26-9215-8b33d9aa5624,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xeixf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c71131e-b50e-4406-9df3-a385d8813424,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fzqum,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c74ea5f-bd63-4527-ae22-18c321f061d3,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ksard,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c90940a-65fa-4e84-880a-7c23390456f6,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ikoex,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c978180-57ae-4ff0-a6ab-bebe2eec8fdd,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity jnvyb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2c9cbc3c-13fb-4721-8304-9ddc8dcae3dd,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity lgvhd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ca11d67-7a52-4038-870e-7b8fb22620c0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity aomqs,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cab6652-65f4-4279-b7a3-99feb46e559e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity smxfa,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cbb231d-9128-43f3-9792-73029951b3a4,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xgwaa,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cbfc9c0-c0d9-4bd9-8274-5ce7b776d367,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wmoyd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cdc6dbe-3e85-4274-89ed-91a57c568688,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zgxkf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cefbee7-383e-46df-98ea-ac60d5765658,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ietxr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cf3a0a1-06b4-4095-8e6d-706267bcad68,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qhjpp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cf5d19e-401f-4233-8c23-b41603d65b2a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rhqwp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2cfb756d-c542-4b54-bb68-c4b433f96ff0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vqdtk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d04e578-44e7-485d-b9e2-9b517a12d71d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hvash,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d069bbe-c6f2-4773-a0e7-19218d418f04,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity auuww,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d13315b-104d-46d5-bffe-2c50e9c0db95,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nlkff,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d1c6470-dbca-415d-b860-3d030542ed55,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xqkbs,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d33652b-c40f-4041-9b84-f8795b9fe946,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity voefj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d59c6c6-3476-4e37-af77-2a2f2e0a5e90,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity neqfq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d6826a1-fa8b-4c35-b70b-d8710b643535,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yyyjj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d686ace-48c9-4d1e-aacf-ba213d52cd5c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mwtce,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d824bb5-04e8-4271-94e1-1ddb606acafa,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity hskxo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2d8cf569-15ee-4e8f-800c-6ec749711e8a,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity trphi,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2da57124-39ba-49d2-ac7f-3c6a11895db1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ddrli,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2da7c454-5596-439b-a00e-178fec91fc33,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wdlbf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2daad6ab-9c89-47d8-8098-7f24b7f67ea9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity dhjyf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dad3529-33c2-4e3c-aba2-941611918458,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity turze,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2daf7f03-7eea-42eb-b754-3efbad8e94a0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yhebo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dc138ea-0e34-4b18-834c-f4e871042411,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity odyee,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dcb696e-af67-4256-9259-31dae45ee974,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qvrdz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dd0a4e8-fdc5-488c-a9d7-432a55570294,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity kmzcc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dd3e76d-7c0c-439d-ae8c-9c1bad77b154,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity akbcm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dde2542-8cde-4bc4-9aa7-a2b8aea14faa,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wwrtc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dfa12a2-f3ba-40aa-9eb8-44c0ca129818,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fgxnc,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2dfa83ad-2c0f-4e35-a182-624cf38965d2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity nnbkg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e00871c-b617-46db-bfa4-c457efcbbe6f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ohcta,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e1c418b-67ee-4ef0-90c6-8bb18a06d5bc,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity xztvf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e21ee6c-ee7a-4f5f-8fa8-79898b02fb76,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity viagr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e28ec2c-6192-49f3-87bc-05362bfadbf8,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zayhf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e321fb9-dbab-4b35-af2a-b96495776c8b,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rgkay,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e358838-85db-4b42-9ac9-637f2a637f34,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity zdndv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e3931e1-c3e3-422b-a474-98d8c47c6750,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ylihk,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e44e63e-719b-4dd2-b234-f3606667e4d9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity edtog,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e524af4-d651-4198-95c9-45ceb70c9e82,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pbyfz,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e52ab0c-83e7-4f61-8476-0c52a9cf76c3,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity bhuhf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e568394-7f18-45c0-95d3-6bb9eb3b62f2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity kcwug,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e618fea-93ae-41a0-9585-6dcc86ec96fa,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qxhfv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e79bee8-d29e-4ac9-b9ae-8a1c26f0d25d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fbqim,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e80026c-07a4-4677-96b3-603cfa8545d5,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity swlxy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e8b60dc-cb71-4052-9dd0-08d48ce25ebe,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ftpuy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e8d731b-3a5b-4673-ac62-f9e63644cd73,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uoygd,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e95230e-6d44-4b6d-9584-39dbbfe27038,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity qxirf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2e979be2-7ac3-4be7-9e64-62fc46f9eefb,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ncouq,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ea88a59-0733-4e61-ae02-744fb6cf7ca9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity emjpg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eac4f34-e890-4a9a-ba0b-a14a834f5a40,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity demow,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eb56452-b3e8-4131-a7c5-b60c01338fde,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ucxxj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eba9da6-a184-4ea9-a2f2-4fd6a937c228,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ijogf,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ebb348e-b5db-4531-ab01-e3689c616540,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rjdjg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ebe3544-b533-4cac-b80a-d12c31570075,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity uxjwn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ec50b18-39a5-47c6-bf26-095e41e9fc52,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gytsp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ec7c22c-af2a-4c6f-b83e-e91dd16413f1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mhgiw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ed4d2f9-014a-4015-a6fa-c04969d2ccb9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity fnmeh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ed7514a-f095-4c78-93a2-f8b9ee107847,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ihmxh,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eead6ed-0b2a-4c0b-87de-249476609ada,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tvkvp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eec0d45-731c-439d-aa80-89ee24abd146,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity rdfyg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2eee34e0-2b6e-4de3-af80-b812de689610,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yyplo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2ef42d49-726f-4aed-8915-e4af1a5a37b7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pxqmv,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2efe8eda-25f6-483b-926d-2290fbc9456f,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pggvt,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f010ed1-e435-40b6-9dcb-0489c1d13801,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity cwefr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f0212b9-e564-4f5d-8d34-7bba0d12b7b0,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mgwdj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f03abd9-ba4f-48a9-bc73-94f8614e4d4d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity vdppw,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f09b094-12dc-4a09-b02a-be78911f5cbd,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity pmxtj,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f1237b7-37f8-4448-ad1f-2cea1c124afb,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity tassm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f65950d-5d2b-4ee6-a69f-8ea21e7bc61e,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wygdn,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2f979d6f-d616-49f2-9383-61de7be6e45c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity mpsgb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2fa7378f-98a7-47c5-bf5a-88972aa0aed1,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gxoho,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2fbf0699-d71e-40e1-9ffa-9e8ea5376c80,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yhfqb,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2fccc7e6-5417-4eab-9e5c-d6a8fa06c6e2,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wrgyr,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2fd5f1e7-741e-4ffa-aa9b-6cd01c7e7ef7,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity elhzy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
2fe2bf86-d3c7-4637-ba06-860a98bea70d,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity wmucg,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3008fdb6-7bef-4ebc-ab1c-390a0db5a5c9,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity kozzp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3011917f-7256-4acb-a27b-00864360fc25,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity swlxy,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3011c21e-8496-49a1-afda-999fc07bf808,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity gjekp,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
30182931-a29d-4e4d-93a0-74f6a0ed9bcd,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity yyplo,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3030081c-4797-4b6a-9c64-800506d94a75,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity ihwse,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
3051b6dd-33fc-4fc1-acb7-9aea3c2abf8c,"#N/A",2021-02-02,"#N/A",Pipeline,"#N/A",Opportunity akbcm,"#N/A","#N/A",10.0,false,false,"#N/A",false,"#N/A",false,Prospecting,"#N/A","#N/A"
